sale_id,branch_id,employee_id,medication_id,sale_date,sale_time,quantity,unit_price,total_amount,payment_method,customer_age_group
6241,3,14,142,2023-03-06,20:10:00,1,7.83,7.83,Insurance,Senior
6242,6,18,94,2024-04-23,11:07:00,2,332.24,664.48,Cash,Adult
6243,8,1,62,2024-12-14,17:03:00,2,79.35,158.7,Insurance,Child
6244,10,20,31,2024-04-10,11:53:00,2,194.31,388.62,Cash,Senior
6245,4,20,94,2024-07-26,21:54:00,1,332.24,332.24,Insurance,Child
6246,9,32,158,2024-12-21,18:49:00,1,29.04,29.04,Insurance,Senior
6247,10,10,8,2023-10-03,10:03:00,1,380.26,380.26,Insurance,Child
6248,8,10,100,2023-09-03,17:22:00,3,235.69,707.07,Insurance,Senior
6249,10,7,121,2023-08-15,19:33:00,2,313.23,626.46,Card,Child
6250,6,14,4,2024-11-09,17:31:00,1,23.2,23.2,Cash,Senior
6251,10,39,72,2024-10-13,13:46:00,1,37.15,37.15,Insurance,Child
6252,7,30,51,2024-11-23,13:04:00,4,316.11,1264.44,Insurance,Adult
6253,10,50,3,2024-10-04,11:29:00,2,356.61,713.22,Insurance,Senior
6254,5,35,39,2024-11-29,14:54:00,1,146.75,146.75,Cash,Child
6255,3,33,192,2024-07-29,16:40:00,4,273.77,1095.08,Card,Adult
6256,5,3,125,2024-06-12,13:37:00,2,102.83,205.66,Cash,Senior
6257,7,23,85,2023-06-28,21:33:00,2,264.8,529.6,Insurance,Senior
6258,1,36,165,2023-01-23,11:01:00,1,107.51,107.51,Insurance,Senior
6259,8,19,86,2023-01-24,10:36:00,3,350.16,1050.48,Cash,Senior
6260,10,9,161,2024-11-11,19:09:00,1,232.19,232.19,Card,Adult
6261,1,45,38,2024-12-15,15:32:00,3,459.26,1377.78,Insurance,Senior
6262,2,22,93,2023-10-02,09:00:00,2,174.61,349.22,Insurance,Senior
6263,3,18,68,2024-07-29,15:54:00,2,334.29,668.58,Insurance,Child
6264,8,44,10,2023-10-28,13:50:00,5,235.73,1178.65,Cash,Child
6265,1,26,179,2023-05-19,18:44:00,1,50.35,50.35,Insurance,Adult
6266,10,24,134,2023-05-23,15:03:00,1,167.18,167.18,Card,Senior
6267,8,19,158,2024-05-11,17:30:00,3,29.04,87.12,Card,Adult
6268,4,22,191,2023-09-06,19:34:00,4,293.13,1172.52,Card,Child
6269,1,3,120,2024-11-16,18:06:00,1,195.5,195.5,Insurance,Senior
6270,2,33,124,2024-03-03,13:40:00,2,290.6,581.2,Cash,Adult
6271,6,50,65,2023-05-18,12:00:00,1,333.71,333.71,Insurance,Adult
6272,7,36,83,2023-12-19,21:52:00,1,111.25,111.25,Insurance,Child
6273,6,23,56,2024-05-28,16:23:00,1,125.0,125.0,Cash,Adult
6274,9,24,88,2024-06-05,15:56:00,1,368.08,368.08,Cash,Senior
6275,9,11,32,2024-03-12,17:30:00,1,331.99,331.99,Insurance,Adult
6276,1,4,141,2023-11-14,10:14:00,2,243.93,487.86,Cash,Child
6277,4,16,95,2023-12-18,13:21:00,1,373.11,373.11,Card,Adult
6278,9,19,113,2024-09-28,13:40:00,1,157.5,157.5,Card,Adult
6279,6,3,138,2023-01-07,20:19:00,1,215.3,215.3,Card,Senior
6280,10,22,123,2024-01-30,09:27:00,1,174.84,174.84,Insurance,Child
6281,4,35,108,2023-03-09,19:07:00,2,390.79,781.58,Insurance,Adult
6282,3,12,3,2024-01-08,18:17:00,1,356.61,356.61,Insurance,Senior
6283,5,5,3,2023-04-16,19:09:00,1,356.61,356.61,Insurance,Senior
6284,2,6,83,2024-09-21,16:46:00,4,111.25,445.0,Insurance,Child
6285,8,19,28,2023-04-21,20:50:00,1,305.62,305.62,Cash,Adult
6286,10,34,49,2023-02-22,09:55:00,2,139.2,278.4,Card,Senior
6287,7,37,89,2023-06-08,12:43:00,5,102.74,513.7,Card,Adult
6288,8,25,165,2023-09-16,19:19:00,1,107.51,107.51,Insurance,Senior
6289,7,41,101,2024-06-30,15:05:00,2,106.05,212.1,Insurance,Child
6290,7,20,153,2024-12-18,21:29:00,2,388.91,777.82,Insurance,Adult
6291,10,27,18,2024-06-20,12:05:00,2,336.23,672.46,Insurance,Adult
6292,10,48,36,2023-06-16,16:53:00,3,184.76,554.28,Cash,Senior
6293,7,2,59,2023-01-29,10:08:00,1,159.33,159.33,Card,Adult
6294,9,49,49,2024-12-14,11:58:00,1,139.2,139.2,Card,Adult
6295,10,21,100,2024-09-28,16:27:00,2,235.69,471.38,Card,Senior
6296,1,32,6,2023-04-07,10:14:00,1,159.38,159.38,Insurance,Child
6297,4,23,47,2024-04-06,17:44:00,1,224.21,224.21,Insurance,Adult
6298,6,38,65,2023-04-22,20:16:00,1,333.71,333.71,Insurance,Child
6299,3,19,70,2023-07-26,17:03:00,1,60.82,60.82,Card,Adult
6300,8,18,66,2024-05-26,15:11:00,1,265.48,265.48,Cash,Adult
6301,7,13,146,2023-04-16,11:32:00,1,31.93,31.93,Cash,Adult
6302,1,9,68,2024-12-18,16:16:00,1,334.29,334.29,Insurance,Senior
6303,8,25,76,2023-03-18,21:40:00,1,322.91,322.91,Cash,Adult
6304,3,42,125,2023-10-08,15:00:00,1,102.83,102.83,Insurance,Adult
6305,7,41,121,2023-08-02,13:04:00,1,313.23,313.23,Cash,Senior
6306,6,10,17,2024-07-14,21:10:00,1,334.1,334.1,Cash,Adult
6307,6,7,122,2023-04-01,20:14:00,2,12.6,25.2,Card,Child
6308,1,17,70,2024-10-27,17:23:00,1,60.82,60.82,Insurance,Senior
6309,3,47,123,2024-11-05,15:03:00,1,174.84,174.84,Cash,Adult
6310,1,21,13,2023-10-22,11:16:00,1,315.7,315.7,Insurance,Adult
6311,4,40,77,2023-08-31,10:07:00,1,238.24,238.24,Cash,Child
6312,8,24,85,2023-09-30,18:08:00,2,264.8,529.6,Insurance,Child
6313,6,27,130,2023-07-21,09:48:00,2,321.64,643.28,Insurance,Senior
6314,4,33,131,2023-08-19,14:25:00,1,12.75,12.75,Card,Senior
6315,4,40,67,2024-07-22,17:16:00,2,149.77,299.54,Insurance,Adult
6316,1,23,118,2023-11-01,17:02:00,1,121.59,121.59,Insurance,Adult
6317,9,1,26,2024-05-15,12:58:00,1,27.7,27.7,Card,Senior
6318,5,1,97,2023-05-09,18:43:00,1,93.87,93.87,Card,Adult
6319,6,1,152,2024-04-11,10:29:00,1,308.07,308.07,Card,Adult
6320,10,49,57,2024-11-26,14:33:00,1,198.62,198.62,Insurance,Senior
6321,10,32,10,2023-02-09,15:55:00,1,235.73,235.73,Insurance,Senior
6322,1,17,72,2024-12-30,13:11:00,1,37.15,37.15,Cash,Child
6323,1,28,91,2023-03-04,18:06:00,2,161.52,323.04,Insurance,Adult
6324,6,38,39,2023-04-14,21:15:00,1,146.75,146.75,Cash,Senior
6325,1,10,47,2023-04-04,11:53:00,5,224.21,1121.05,Insurance,Adult
6326,7,44,67,2023-04-22,11:35:00,1,149.77,149.77,Cash,Adult
6327,6,20,39,2023-01-03,13:59:00,1,146.75,146.75,Cash,Child
6328,1,10,40,2023-09-25,13:15:00,1,30.89,30.89,Cash,Senior
6329,4,9,21,2023-05-15,09:06:00,1,106.89,106.89,Card,Senior
6330,4,22,65,2024-09-10,11:16:00,2,333.71,667.42,Cash,Senior
6331,4,22,60,2024-08-23,20:59:00,2,149.14,298.28,Cash,Child
6332,7,12,131,2024-09-10,19:31:00,1,12.75,12.75,Insurance,Adult
6333,7,19,111,2024-12-14,16:51:00,1,356.92,356.92,Cash,Senior
6334,7,5,58,2024-09-02,14:13:00,1,42.09,42.09,Card,Child
6335,1,26,66,2024-07-19,09:38:00,2,265.48,530.96,Cash,Child
6336,2,47,77,2024-01-21,12:58:00,1,238.24,238.24,Card,Adult
6337,4,28,52,2024-04-26,10:31:00,1,46.79,46.79,Cash,Senior
6338,10,31,140,2023-05-30,19:34:00,3,344.34,1033.02,Insurance,Adult
6339,5,13,79,2024-04-10,11:44:00,2,286.93,573.86,Insurance,Child
6340,3,11,131,2023-03-07,11:10:00,1,12.75,12.75,Insurance,Child
6341,6,12,102,2023-07-21,12:32:00,2,303.16,606.32,Insurance,Child
6342,8,44,127,2023-08-11,15:09:00,5,270.08,1350.4,Cash,Senior
6343,2,18,131,2024-12-23,09:56:00,5,12.75,63.75,Card,Child
6344,3,17,131,2023-06-25,11:37:00,4,12.75,51.0,Card,Adult
6345,4,37,18,2024-03-29,19:36:00,2,336.23,672.46,Insurance,Child
6346,3,45,1,2024-12-15,15:58:00,1,144.7,144.7,Insurance,Senior
6347,6,13,69,2023-07-13,13:07:00,4,236.29,945.16,Card,Senior
6348,10,24,136,2023-08-28,17:41:00,2,68.77,137.54,Insurance,Child
6349,5,22,61,2024-09-16,09:37:00,1,94.04,94.04,Insurance,Adult
6350,6,31,112,2024-01-06,20:11:00,1,443.49,443.49,Cash,Child
6351,8,1,28,2023-07-06,09:00:00,2,305.62,611.24,Insurance,Adult
6352,5,26,118,2023-03-13,13:32:00,2,121.59,243.18,Insurance,Adult
6353,10,7,93,2023-10-19,14:10:00,2,174.61,349.22,Card,Senior
6354,6,3,27,2023-09-13,15:55:00,4,10.46,41.84,Insurance,Senior
6355,1,48,104,2024-01-26,11:29:00,2,84.02,168.04,Cash,Adult
6356,5,41,15,2023-05-14,21:40:00,1,247.13,247.13,Cash,Child
6357,7,12,79,2024-11-14,14:22:00,2,286.93,573.86,Insurance,Adult
6358,9,2,63,2023-03-15,16:26:00,2,90.69,181.38,Insurance,Senior
6359,5,31,196,2023-09-29,18:25:00,2,122.92,245.84,Cash,Child
6360,6,49,83,2023-07-25,13:53:00,1,111.25,111.25,Cash,Senior
6361,4,9,62,2023-06-09,20:46:00,1,79.35,79.35,Card,Senior
6362,4,31,123,2023-03-10,09:44:00,1,174.84,174.84,Cash,Adult
6363,2,3,159,2023-06-02,12:50:00,2,158.85,317.7,Insurance,Child
6364,1,40,16,2023-12-10,17:15:00,4,135.07,540.28,Insurance,Adult
6365,3,24,29,2023-09-04,20:11:00,4,82.49,329.96,Cash,Senior
6366,8,4,121,2024-02-16,16:35:00,1,313.23,313.23,Card,Adult
6367,9,27,5,2024-10-28,13:10:00,1,344.28,344.28,Insurance,Child
6368,9,6,92,2023-02-07,09:29:00,2,107.07,214.14,Insurance,Child
6369,5,34,29,2023-03-12,13:53:00,1,82.49,82.49,Cash,Adult
6370,2,48,15,2024-02-06,11:06:00,1,247.13,247.13,Insurance,Adult
6371,5,38,30,2023-11-11,09:17:00,2,300.53,601.06,Cash,Child
6372,4,45,186,2024-11-04,16:10:00,2,69.6,139.2,Cash,Senior
6373,10,39,151,2023-10-28,09:18:00,1,348.55,348.55,Cash,Child
6374,3,5,198,2024-12-31,13:05:00,1,381.87,381.87,Cash,Adult
6375,1,23,2,2023-02-11,12:04:00,1,259.13,259.13,Card,Child
6376,9,21,65,2023-08-11,17:29:00,2,333.71,667.42,Cash,Adult
6377,2,18,74,2024-03-01,21:22:00,1,294.84,294.84,Cash,Adult
6378,1,37,134,2024-06-18,14:25:00,4,167.18,668.72,Card,Child
6379,3,5,35,2023-09-30,16:03:00,4,457.54,1830.16,Card,Child
6380,2,6,97,2024-07-06,14:07:00,1,93.87,93.87,Insurance,Adult
6381,4,49,54,2023-06-28,10:16:00,1,243.74,243.74,Card,Senior
6382,7,21,134,2023-07-17,10:41:00,1,167.18,167.18,Cash,Senior
6383,6,14,186,2023-09-18,11:20:00,3,69.6,208.8,Cash,Senior
6384,3,1,115,2023-02-06,10:11:00,1,363.66,363.66,Card,Child
6385,3,20,38,2023-11-26,13:20:00,2,459.26,918.52,Cash,Senior
6386,7,44,84,2024-06-13,20:39:00,2,160.31,320.62,Insurance,Child
6387,1,7,30,2023-11-22,12:26:00,1,300.53,300.53,Insurance,Child
6388,2,38,38,2024-08-19,12:50:00,2,459.26,918.52,Cash,Senior
6389,9,8,37,2023-10-03,18:39:00,1,7.48,7.48,Cash,Senior
6390,3,43,98,2024-10-01,21:37:00,2,305.33,610.66,Insurance,Senior
6391,2,22,105,2023-07-09,13:46:00,1,73.97,73.97,Insurance,Senior
6392,4,20,4,2023-09-21,13:40:00,3,23.2,69.6,Insurance,Adult
6393,8,16,73,2023-02-15,19:11:00,1,279.3,279.3,Insurance,Senior
6394,5,36,14,2024-03-19,15:57:00,3,168.06,504.18,Cash,Child
6395,3,45,125,2023-02-08,11:36:00,4,102.83,411.32,Card,Child
6396,8,40,74,2023-10-05,16:30:00,2,294.84,589.68,Insurance,Child
6397,8,1,90,2024-11-10,10:00:00,1,101.88,101.88,Insurance,Senior
6398,4,41,127,2023-05-18,18:50:00,1,270.08,270.08,Card,Child
6399,2,23,60,2024-12-12,20:48:00,1,149.14,149.14,Card,Senior
6400,7,25,62,2023-07-02,12:50:00,1,79.35,79.35,Cash,Senior
6401,3,38,15,2024-02-01,16:52:00,1,247.13,247.13,Card,Senior
6402,9,27,6,2023-04-30,15:03:00,1,159.38,159.38,Insurance,Adult
6403,5,1,171,2023-04-24,09:35:00,3,343.75,1031.25,Insurance,Child
6404,8,26,78,2024-10-01,19:41:00,2,234.82,469.64,Card,Child
6405,4,14,63,2024-02-26,12:56:00,2,90.69,181.38,Insurance,Senior
6406,7,42,173,2024-10-25,15:44:00,1,66.93,66.93,Card,Adult
6407,1,42,51,2023-01-09,09:33:00,1,316.11,316.11,Cash,Adult
6408,7,41,4,2023-02-19,12:02:00,1,23.2,23.2,Insurance,Child
6409,1,23,75,2024-01-05,21:32:00,2,318.74,637.48,Card,Adult
6410,5,50,131,2023-10-30,18:47:00,1,12.75,12.75,Cash,Child
6411,1,45,138,2023-09-25,09:23:00,1,215.3,215.3,Cash,Senior
6412,7,6,22,2024-10-12,09:28:00,2,390.73,781.46,Insurance,Child
6413,9,14,101,2024-10-07,13:39:00,2,106.05,212.1,Card,Adult
6414,2,29,129,2024-06-18,11:53:00,1,94.15,94.15,Card,Adult
6415,8,28,58,2024-07-31,10:49:00,2,42.09,84.18,Card,Adult
6416,1,18,75,2024-01-16,19:50:00,2,318.74,637.48,Cash,Adult
6417,8,23,17,2023-12-14,10:21:00,1,334.1,334.1,Insurance,Senior
6418,9,16,141,2023-05-16,09:45:00,2,243.93,487.86,Insurance,Adult
6419,7,32,155,2023-02-06,09:13:00,4,268.26,1073.04,Card,Senior
6420,6,14,91,2024-03-15,15:30:00,1,161.52,161.52,Card,Child
6421,4,39,131,2023-11-20,16:18:00,2,12.75,25.5,Cash,Adult
6422,1,49,119,2023-01-02,16:34:00,1,318.4,318.4,Insurance,Child
6423,1,16,116,2023-08-01,09:07:00,1,350.91,350.91,Insurance,Child
6424,2,50,118,2023-01-06,13:58:00,3,121.59,364.77,Card,Child
6425,8,46,16,2024-09-03,16:22:00,1,135.07,135.07,Insurance,Senior
6426,1,32,78,2023-12-29,10:36:00,1,234.82,234.82,Card,Adult
6427,10,19,127,2023-11-16,13:14:00,2,270.08,540.16,Insurance,Senior
6428,3,9,142,2024-12-24,10:27:00,1,7.83,7.83,Insurance,Child
6429,2,2,2,2024-04-22,11:27:00,3,259.13,777.39,Card,Adult
6430,7,2,51,2024-10-25,11:46:00,4,316.11,1264.44,Insurance,Child
6431,6,38,9,2024-06-19,15:22:00,3,145.51,436.53,Cash,Child
6432,7,17,113,2024-12-25,17:32:00,1,157.5,157.5,Insurance,Senior
6433,6,13,44,2023-08-11,16:17:00,2,279.37,558.74,Insurance,Child
6434,8,27,74,2024-06-29,13:35:00,1,294.84,294.84,Cash,Senior
6435,4,43,136,2023-11-08,20:54:00,1,68.77,68.77,Insurance,Adult
6436,1,33,93,2023-08-26,09:39:00,2,174.61,349.22,Card,Adult
6437,8,26,129,2023-12-14,18:19:00,2,94.15,188.3,Cash,Child
6438,10,2,24,2024-06-25,11:45:00,2,332.69,665.38,Cash,Child
6439,6,11,197,2023-10-20,16:34:00,1,329.64,329.64,Cash,Adult
6440,3,8,23,2024-02-14,14:04:00,2,202.92,405.84,Card,Adult
6441,1,6,31,2024-02-17,18:26:00,3,194.31,582.93,Cash,Adult
6442,9,44,158,2024-03-13,18:28:00,2,29.04,58.08,Cash,Senior
6443,9,9,67,2023-11-14,15:23:00,1,149.77,149.77,Insurance,Child
6444,1,41,41,2024-07-24,19:58:00,1,342.09,342.09,Insurance,Adult
6445,10,36,20,2023-10-29,12:56:00,1,179.02,179.02,Card,Child
6446,7,39,148,2024-06-23,13:24:00,1,221.3,221.3,Cash,Senior
6447,1,9,164,2023-05-03,17:25:00,1,133.68,133.68,Insurance,Senior
6448,9,46,44,2024-02-19,11:43:00,5,279.37,1396.85,Cash,Child
6449,8,39,10,2023-12-19,16:01:00,1,235.73,235.73,Cash,Senior
6450,9,28,44,2023-02-13,20:31:00,2,279.37,558.74,Cash,Child
6451,4,16,72,2024-01-03,19:51:00,2,37.15,74.3,Card,Adult
6452,5,23,67,2023-03-14,18:41:00,2,149.77,299.54,Card,Child
6453,2,20,132,2024-06-04,17:33:00,2,246.28,492.56,Insurance,Adult
6454,5,15,129,2024-12-26,09:29:00,3,94.15,282.45,Insurance,Child
6455,1,29,50,2023-02-16,19:03:00,2,446.76,893.52,Insurance,Adult
6456,6,13,97,2024-04-02,09:02:00,1,93.87,93.87,Insurance,Adult
6457,7,46,48,2024-05-10,19:57:00,3,86.16,258.48,Cash,Senior
6458,2,18,89,2023-08-14,12:24:00,1,102.74,102.74,Cash,Adult
6459,2,28,129,2024-04-28,21:53:00,5,94.15,470.75,Insurance,Child
6460,5,33,13,2023-06-03,20:04:00,1,315.7,315.7,Insurance,Child
6461,6,5,127,2024-12-17,13:34:00,1,270.08,270.08,Card,Senior
6462,8,13,31,2023-06-15,20:31:00,2,194.31,388.62,Cash,Adult
6463,8,43,121,2023-03-11,09:05:00,3,313.23,939.69,Card,Child
6464,1,47,86,2024-09-01,20:03:00,1,350.16,350.16,Insurance,Child
6465,6,39,89,2023-12-02,12:57:00,2,102.74,205.48,Insurance,Adult
6466,8,31,92,2023-05-10,21:35:00,1,107.07,107.07,Card,Adult
6467,2,19,134,2023-12-03,13:30:00,1,167.18,167.18,Card,Child
6468,3,35,94,2023-07-17,09:49:00,2,332.24,664.48,Insurance,Child
6469,7,22,42,2024-03-04,19:49:00,2,38.52,77.04,Cash,Senior
6470,3,30,150,2023-08-17,14:24:00,1,440.7,440.7,Card,Adult
6471,5,38,13,2023-12-16,12:49:00,1,315.7,315.7,Insurance,Senior
6472,6,16,131,2024-08-09,18:22:00,1,12.75,12.75,Card,Senior
6473,10,17,9,2023-11-02,19:03:00,1,145.51,145.51,Card,Child
6474,9,46,134,2023-12-06,15:22:00,1,167.18,167.18,Insurance,Child
6475,9,47,11,2024-09-16,09:04:00,2,109.07,218.14,Insurance,Adult
6476,8,4,32,2024-01-30,11:53:00,3,331.99,995.97,Card,Child
6477,9,29,120,2024-06-07,11:55:00,3,195.5,586.5,Cash,Adult
6478,5,15,116,2024-12-07,19:49:00,1,350.91,350.91,Cash,Child
6479,9,21,11,2024-08-19,20:15:00,2,109.07,218.14,Card,Adult
6480,5,35,56,2023-06-30,18:57:00,1,125.0,125.0,Cash,Adult
6481,10,46,86,2024-12-16,20:46:00,2,350.16,700.32,Insurance,Senior
6482,5,43,73,2024-09-28,15:12:00,2,279.3,558.6,Cash,Adult
6483,6,29,123,2023-06-19,10:07:00,3,174.84,524.52,Insurance,Adult
6484,7,8,116,2023-07-18,10:21:00,4,350.91,1403.64,Card,Child
6485,2,16,26,2023-03-08,16:54:00,1,27.7,27.7,Insurance,Senior
6486,4,5,76,2024-05-22,20:40:00,1,322.91,322.91,Insurance,Senior
6487,2,28,98,2023-05-01,21:45:00,1,305.33,305.33,Cash,Adult
6488,10,42,17,2024-11-21,17:33:00,2,334.1,668.2,Insurance,Adult
6489,9,9,146,2024-05-06,20:04:00,1,31.93,31.93,Cash,Adult
6490,5,32,102,2024-04-20,11:08:00,2,303.16,606.32,Card,Senior
6491,2,26,98,2024-07-19,19:29:00,1,305.33,305.33,Card,Child
6492,10,10,123,2024-10-15,14:29:00,2,174.84,349.68,Card,Adult
6493,10,33,86,2024-07-03,14:09:00,1,350.16,350.16,Cash,Child
6494,8,16,73,2024-09-27,12:49:00,2,279.3,558.6,Card,Adult
6495,2,23,80,2023-10-03,21:06:00,1,88.35,88.35,Card,Senior
6496,10,22,50,2023-07-10,17:07:00,4,446.76,1787.04,Cash,Adult
6497,1,28,40,2023-04-05,16:52:00,4,30.89,123.56,Card,Adult
6498,2,14,95,2024-10-30,12:52:00,2,373.11,746.22,Cash,Adult
6499,5,11,139,2023-11-01,12:25:00,2,239.87,479.74,Card,Adult
6500,3,47,57,2023-01-09,12:15:00,4,198.62,794.48,Cash,Child
6501,8,21,69,2023-04-13,20:25:00,4,236.29,945.16,Insurance,Child
6502,10,49,102,2023-10-27,14:54:00,2,303.16,606.32,Card,Adult
6503,6,28,132,2023-02-13,16:00:00,2,246.28,492.56,Insurance,Senior
6504,5,14,81,2023-05-09,09:04:00,1,420.77,420.77,Card,Adult
6505,7,31,96,2024-01-15,12:50:00,3,123.39,370.17,Insurance,Senior
6506,9,28,6,2024-06-11,12:27:00,5,159.38,796.9,Cash,Adult
6507,5,38,57,2024-10-09,19:19:00,1,198.62,198.62,Insurance,Child
6508,3,27,9,2023-02-01,12:48:00,4,145.51,582.04,Card,Child
6509,1,18,75,2024-08-01,20:50:00,1,318.74,318.74,Cash,Senior
6510,2,6,75,2023-10-29,11:48:00,2,318.74,637.48,Insurance,Child
6511,6,4,91,2023-09-30,19:48:00,4,161.52,646.08,Card,Senior
6512,10,48,102,2024-11-10,09:36:00,3,303.16,909.48,Cash,Senior
6513,1,14,64,2024-05-06,11:59:00,1,284.41,284.41,Insurance,Child
6514,10,3,9,2024-08-29,21:52:00,1,145.51,145.51,Cash,Adult
6515,10,23,37,2023-01-03,19:23:00,4,7.48,29.92,Card,Adult
6516,7,33,66,2024-03-12,21:03:00,2,265.48,530.96,Cash,Child
6517,6,44,136,2023-02-09,09:00:00,4,68.77,275.08,Insurance,Adult
6518,4,8,113,2024-03-06,20:49:00,1,157.5,157.5,Card,Child
6519,4,12,97,2023-09-04,16:16:00,3,93.87,281.61,Cash,Senior
6520,6,40,72,2023-04-21,13:36:00,5,37.15,185.75,Insurance,Senior
6521,8,39,6,2024-11-02,10:48:00,1,159.38,159.38,Insurance,Child
6522,1,39,99,2024-09-02,18:51:00,5,409.2,2046.0,Cash,Child
6523,10,9,124,2024-01-24,15:20:00,1,290.6,290.6,Cash,Adult
6524,1,37,137,2024-08-10,21:25:00,2,59.67,119.34,Cash,Child
6525,6,43,49,2024-03-06,21:05:00,1,139.2,139.2,Cash,Senior
6526,5,24,77,2024-03-02,12:38:00,1,238.24,238.24,Insurance,Child
6527,1,1,134,2024-11-01,12:08:00,2,167.18,334.36,Insurance,Adult
6528,1,23,181,2023-02-04,14:12:00,1,120.71,120.71,Cash,Child
6529,9,35,193,2023-12-19,13:43:00,2,129.63,259.26,Insurance,Senior
6530,5,39,188,2024-10-24,17:01:00,3,307.56,922.68,Card,Child
6531,6,23,100,2023-09-29,20:21:00,2,235.69,471.38,Cash,Senior
6532,1,22,113,2024-02-19,20:18:00,1,157.5,157.5,Insurance,Adult
6533,10,14,194,2024-11-19,10:58:00,1,40.52,40.52,Card,Child
6534,10,5,79,2024-08-03,17:41:00,1,286.93,286.93,Insurance,Adult
6535,6,10,101,2024-02-14,18:55:00,2,106.05,212.1,Cash,Senior
6536,1,17,15,2023-12-07,15:33:00,3,247.13,741.39,Insurance,Child
6537,9,44,121,2024-09-12,09:50:00,2,313.23,626.46,Insurance,Senior
6538,6,31,162,2024-08-24,21:34:00,1,12.04,12.04,Insurance,Child
6539,8,2,23,2024-09-15,09:12:00,4,202.92,811.68,Cash,Adult
6540,9,36,122,2024-04-27,09:23:00,1,12.6,12.6,Card,Senior
6541,1,30,13,2024-10-19,12:44:00,2,315.7,631.4,Card,Senior
6542,1,47,197,2024-04-14,12:16:00,1,329.64,329.64,Insurance,Adult
6543,1,48,11,2024-12-08,09:20:00,4,109.07,436.28,Cash,Senior
6544,8,3,121,2023-04-14,15:04:00,3,313.23,939.69,Cash,Child
6545,2,47,109,2023-10-10,20:42:00,1,272.54,272.54,Insurance,Child
6546,10,19,68,2024-11-29,10:00:00,1,334.29,334.29,Insurance,Adult
6547,7,10,123,2023-06-19,20:36:00,3,174.84,524.52,Card,Adult
6548,10,35,76,2024-03-17,11:42:00,1,322.91,322.91,Card,Child
6549,3,8,150,2023-03-06,12:42:00,1,440.7,440.7,Card,Child
6550,2,7,126,2024-08-25,15:07:00,1,219.54,219.54,Card,Senior
6551,7,48,72,2023-08-28,09:38:00,2,37.15,74.3,Card,Child
6552,7,46,94,2024-11-24,10:24:00,1,332.24,332.24,Insurance,Adult
6553,1,5,77,2024-06-12,19:03:00,2,238.24,476.48,Cash,Child
6554,7,30,123,2024-12-27,09:07:00,5,174.84,874.2,Insurance,Adult
6555,8,16,180,2023-12-12,15:41:00,2,326.45,652.9,Cash,Child
6556,9,20,30,2024-07-15,12:24:00,2,300.53,601.06,Cash,Adult
6557,9,2,136,2023-09-04,11:11:00,1,68.77,68.77,Insurance,Adult
6558,9,44,6,2023-09-28,14:12:00,2,159.38,318.76,Insurance,Senior
6559,10,49,78,2024-10-18,14:00:00,2,234.82,469.64,Insurance,Adult
6560,7,10,101,2023-06-15,17:14:00,1,106.05,106.05,Card,Adult
6561,3,30,64,2024-05-18,17:31:00,1,284.41,284.41,Card,Child
6562,6,48,46,2023-02-21,10:58:00,1,261.05,261.05,Card,Senior
6563,6,22,35,2024-06-05,10:23:00,2,457.54,915.08,Cash,Senior
6564,3,40,16,2023-11-16,21:23:00,2,135.07,270.14,Card,Adult
6565,4,9,5,2023-09-10,10:30:00,1,344.28,344.28,Insurance,Adult
6566,3,37,125,2023-05-25,19:42:00,2,102.83,205.66,Insurance,Child
6567,8,12,80,2024-11-10,18:04:00,3,88.35,265.05,Card,Adult
6568,1,20,9,2023-04-19,13:09:00,1,145.51,145.51,Insurance,Adult
6569,5,24,107,2024-05-17,12:06:00,1,106.06,106.06,Card,Child
6570,2,15,127,2024-01-17,11:17:00,1,270.08,270.08,Cash,Child
6571,5,12,69,2023-04-29,15:19:00,1,236.29,236.29,Cash,Adult
6572,1,24,99,2023-09-12,19:55:00,1,409.2,409.2,Card,Senior
6573,1,43,66,2024-09-23,16:30:00,1,265.48,265.48,Cash,Adult
6574,8,40,34,2023-02-24,15:39:00,2,311.34,622.68,Insurance,Senior
6575,10,28,194,2024-06-14,14:25:00,2,40.52,81.04,Insurance,Adult
6576,7,19,72,2023-03-21,16:44:00,1,37.15,37.15,Insurance,Senior
6577,4,14,97,2024-01-25,20:25:00,2,93.87,187.74,Insurance,Adult
6578,2,40,68,2024-06-02,10:58:00,1,334.29,334.29,Card,Adult
6579,3,9,68,2023-11-18,14:40:00,4,334.29,1337.16,Cash,Child
6580,1,47,75,2023-03-09,16:52:00,3,318.74,956.22,Card,Child
6581,4,16,197,2023-05-12,18:46:00,1,329.64,329.64,Insurance,Senior
6582,4,14,121,2023-05-22,21:19:00,2,313.23,626.46,Cash,Adult
6583,8,20,95,2023-03-18,18:56:00,1,373.11,373.11,Insurance,Adult
6584,10,34,106,2024-02-28,10:07:00,1,173.85,173.85,Insurance,Senior
6585,8,35,143,2023-12-05,10:23:00,2,18.72,37.44,Card,Child
6586,6,42,107,2023-09-03,16:07:00,3,106.06,318.18,Card,Senior
6587,7,12,65,2024-02-15,11:13:00,1,333.71,333.71,Insurance,Adult
6588,7,48,48,2023-12-14,13:45:00,2,86.16,172.32,Insurance,Child
6589,8,23,80,2024-04-01,19:35:00,1,88.35,88.35,Cash,Senior
